Results from heasarc_fermigtrig: Fermi GBM Trigger Catalog
Coordinate system: Equatorial
|trigger_name|name          |ra        |dec      |time                   |end_time               |trigger_time           |trigger_type|reliability|
|bn240807574 |SFLARE24080757|09 10 40.6|+16 16 24|2024-08-07 13:43:38.120|2024-08-07 13:53:19.764|2024-08-07 13:45:53.835|SFLARE      |     1.0000|
|bn240505182 |SFLARE24050518|02 49 30.7|+16 17 14|2024-05-05 04:20:22.116|2024-05-05 04:30:36.529|2024-05-05 04:22:37.639|SFLARE      |     1.0000|
|bn240505246 |SFLARE24050524|02 49 45.4|+16 18 19|2024-05-05 05:52:03.289|2024-05-05 05:59:09.282|2024-05-05 05:54:22.524|SFLARE      |     1.0000|
|bn241117125 |GRB241117125  |00 08 09.6|+16 19 48|2024-11-17 02:58:28.396|2024-11-17 03:08:42.808|2024-11-17 03:00:43.231|GRB         |     0.9725|
|bn240731218 |SFL240731218  |08 21 20.0|+16 20 00|2024-07-31 05:11:46.006|2024-07-31 05:21:27.650|2024-07-31 05:13:59.769|SFLARE      |     0.9490|
|bn240505394 |SFLARE24050539|02 50 19.7|+16 20 50|2024-05-05 09:25:14.793|2024-05-05 09:35:29.206|2024-05-05 09:27:29.132|SFLARE      |     1.0000|
|bn240505496 |SFLARE24050549|02 50 43.4|+16 22 35|2024-05-05 11:52:24.505|2024-05-05 12:02:38.918|2024-05-05 11:54:37.180|SFLARE      |     1.0000|
|bn240505593 |SFLARE24050559|02 51 05.8|+16 24 13|2024-05-05 14:13:17.242|2024-05-05 14:21:45.157|2024-05-05 14:13:48.635|SFLARE      |     1.0000|
|bn240731024 |SFL240731024  |04 50 00.0|+16 27 00|2024-07-31 00:31:45.306|2024-07-31 00:41:59.718|2024-07-31 00:34:01.500|SFLARE      |     0.6196|
|bn240806933 |SFLARE24080693|09 08 13.7|+16 27 10|2024-08-06 22:21:12.401|2024-08-06 22:31:26.813|2024-08-06 22:23:24.819|SFLARE      |     1.0000|
|bn240505776 |SFLARE24050577|02 51 48.3|+16 27 19|2024-05-05 18:35:48.715|2024-05-05 18:46:03.128|2024-05-05 18:38:02.798|SFLARE      |     1.0000|
|bn240820617 |SFL240820617  |09 50 20.0|+16 31 00|2024-08-20 14:45:33.325|2024-08-20 14:55:47.734|2024-08-20 14:47:49.711|SFLARE      |     0.8627|
|bn240506182 |SFLARE24050618|02 53 22.3|+16 34 09|2024-05-06 04:19:20.875|2024-05-06 04:29:35.288|2024-05-06 04:21:34.190|SFLARE      |     1.0000|
|bn240506253 |SFLARE24050625|02 53 38.9|+16 35 22|2024-05-06 06:02:28.065|2024-05-06 06:12:42.479|2024-05-06 06:04:42.724|SFLARE      |     1.0000|
|bn240506265 |SFLARE24050626|02 53 41.6|+16 35 33|2024-05-06 06:18:54.289|2024-05-06 06:25:35.706|2024-05-06 06:21:12.276|SFLARE      |     1.0000|
|bn240502228 |GRB240502228  |07 34 31.0|+16 43 28|2024-05-02 05:26:26.714|2024-05-02 05:36:41.126|2024-05-02 05:28:41.884|GRB         |     1.0000|
|bn240506765 |SFLARE24050676|02 55 37.7|+16 43 54|2024-05-06 18:18:45.020|2024-05-06 18:28:59.433|2024-05-06 18:21:02.815|SFLARE      |     1.0000|
|bn240229588 |GRB240229588  |13 16 43.2|+16 46 12|2024-02-29 14:04:49.295|2024-02-29 14:15:03.707|2024-02-29 14:07:07.026|GRB         |     0.9529|
|bn240805767 |SFLARE24080576|09 03 45.8|+16 46 31|2024-08-05 18:21:49.157|2024-08-05 18:32:03.570|2024-08-05 18:24:02.792|SFLARE      |     1.0000|
|bn240729106 |SFL240729106  |08 31 04.0|+16 49 00|2024-07-29 02:30:05.165|2024-07-29 02:40:19.577|2024-07-29 02:32:23.664|SFLARE      |     0.9725|
|bn240528727 |UNCERT24052872|10 02 40.1|+16 49 00|2024-05-28 17:24:47.139|2024-05-28 17:28:28.327|2024-05-28 17:27:05.765|UNCERT      |     1.0000|
|bn240805574 |SFLARE24080557|09 03 01.4|+16 49 40|2024-08-05 13:44:34.243|2024-08-05 13:54:40.465|2024-08-05 13:46:45.318|SFLARE      |     1.0000|
|bn240805561 |SFLARE24080556|09 02 58.6|+16 49 53|2024-08-05 13:25:17.727|2024-08-05 13:35:32.139|2024-08-05 13:27:30.657|SFLARE      |     1.0000|
|bn240507177 |SFLARE24050717|02 57 13.6|+16 50 45|2024-05-07 04:12:51.730|2024-05-07 04:23:06.143|2024-05-07 04:15:05.748|SFLARE      |     1.0000|
|bn240507277 |SFLARE24050727|02 57 36.9|+16 52 24|2024-05-07 06:36:56.973|2024-05-07 06:47:11.385|2024-05-07 06:39:12.783|SFLARE      |     1.0000|
|bn240507361 |SFLARE24050736|02 57 56.5|+16 53 47|2024-05-07 08:38:09.565|2024-05-07 08:47:10.248|2024-05-07 08:40:24.223|SFLARE      |     1.0000|
|bn240805222 |SFLARE24080522|09 01 40.6|+16 55 25|2024-08-05 05:17:55.287|2024-08-05 05:28:09.700|2024-08-05 05:20:12.506|SFLARE      |     1.0000|
|bn240805103 |SFLARE24080510|09 01 13.0|+16 57 22|2024-08-05 02:25:24.370|2024-08-05 02:35:38.783|2024-08-05 02:27:40.053|SFLARE      |     1.0000|
|bn240805042 |SFLARE24080504|09 00 59.0|+16 58 20|2024-08-05 00:58:41.652|2024-08-05 01:08:56.065|2024-08-05 01:00:58.870|SFLARE      |     1.0000|
|bn240507686 |SFLARE24050768|02 59 12.2|+16 59 08|2024-05-07 16:26:01.107|2024-05-07 16:32:58.907|2024-05-07 16:28:16.885|SFLARE      |     1.0000|
|bn240918872 |GRB240918872  |14 46 16.8|+17 00 00|2024-09-18 20:52:52.918|2024-09-18 21:01:37.216|2024-09-18 20:55:11.161|GRB         |     0.9686|
|bn240507906 |SFLARE24050790|03 00 03.4|+17 02 43|2024-05-07 21:42:55.209|2024-05-07 21:53:09.622|2024-05-07 21:45:07.788|SFLARE      |     1.0000|
|bn240508068 |SFLARE24050806|03 00 41.1|+17 05 22|2024-05-08 01:35:50.143|2024-05-08 01:39:05.731|2024-05-08 01:38:03.938|SFLARE      |     1.0000|
|bn240508097 |SFLARE24050809|03 00 47.9|+17 05 50|2024-05-08 02:17:39.378|2024-05-08 02:27:53.791|2024-05-08 02:19:57.493|SFLARE      |     1.0000|
|bn240508142 |SFLARE24050814|03 00 58.3|+17 06 34|2024-05-08 03:24:12.728|2024-05-08 03:32:19.138|2024-05-08 03:24:21.401|SFLARE      |     1.0000|
|bn240508199 |SFLARE24050819|03 01 11.7|+17 07 30|2024-05-08 04:44:38.257|2024-05-08 04:54:52.669|2024-05-08 04:46:50.291|SFLARE      |     1.0000|
|bn240508208 |SFLARE24050820|03 01 13.7|+17 07 38|2024-05-08 04:57:04.655|2024-05-08 05:07:10.875|2024-05-08 04:59:15.729|SFLARE      |     1.0000|
|bn240829511 |TGF240829511  |21 33 04.0|+17 08 00|2024-08-29 12:13:17.334|2024-08-29 12:23:31.743|2024-08-29 12:15:31.368|TGF         |     1.0000|
|bn240508282 |SFLARE24050828|03 01 31.1|+17 08 51|2024-05-08 06:44:31.665|2024-05-08 06:54:46.078|2024-05-08 06:46:44.052|SFLARE      |     1.0000|
|bn240508492 |SFLARE24050849|03 02 20.0|+17 12 14|2024-05-08 11:46:03.851|2024-05-08 11:56:18.264|2024-05-08 11:48:17.902|SFLARE      |     1.0000|
|bn240508499 |SFLARE24050849|03 02 21.7|+17 12 21|2024-05-08 11:56:34.649|2024-05-08 12:06:51.762|2024-05-08 11:58:52.520|SFLARE      |     1.0000|
|bn240508506 |SFLARE24050850|03 02 23.3|+17 12 28|2024-05-08 12:08:47.477|2024-05-08 12:08:58.818|2024-05-08 12:08:55.746|SFLARE      |     1.0000|
|bn240902460 |TGF240902460  |05 26 00.0|+17 13 00|2024-09-02 11:00:21.960|2024-09-02 11:10:36.369|2024-09-02 11:02:38.874|TGF         |     1.0000|
|bn240804028 |SFLARE24080402|08 57 04.8|+17 14 39|2024-08-04 00:38:00.253|2024-08-04 00:48:14.665|2024-08-04 00:40:13.888|SFLARE      |     1.0000|
|bn240803957 |SFLARE24080395|08 56 48.5|+17 15 48|2024-08-03 22:55:26.821|2024-08-03 23:05:41.234|2024-08-03 22:57:42.952|SFLARE      |     1.0000|
|bn240619155 |GRB240619155  |10 48 21.6|+17 16 12|2024-06-19 03:41:16.120|2024-06-19 03:51:30.534|2024-06-19 03:43:31.003|GRB         |     0.7333|
|bn240508739 |SFLARE24050873|03 03 17.8|+17 16 13|2024-05-08 17:42:23.005|2024-05-08 17:52:29.225|2024-05-08 17:44:34.784|SFLARE      |     1.0000|
|bn240508885 |SFLARE24050888|03 03 51.7|+17 18 33|2024-05-08 21:11:42.561|2024-05-08 21:18:32.169|2024-05-08 21:14:01.283|SFLARE      |     1.0000|
|bn240803776 |SFLARE24080377|08 56 06.5|+17 18 40|2024-08-03 18:34:41.168|2024-08-03 18:37:47.539|2024-08-03 18:36:59.986|SFLARE      |     1.0000|
|bn240508955 |SFLARE24050895|03 04 08.1|+17 19 41|2024-05-08 22:52:26.706|2024-05-08 23:02:41.120|2024-05-08 22:54:40.885|SFLARE      |     1.0000|
|bn240803703 |SFLARE24080370|08 55 49.9|+17 19 49|2024-08-03 16:50:30.150|2024-08-03 16:56:30.605|2024-08-03 16:52:48.937|SFLARE      |     1.0000|
|bn240508991 |SFLARE24050899|03 04 16.5|+17 20 15|2024-05-08 23:44:14.223|2024-05-08 23:54:28.636|2024-05-08 23:46:27.666|SFLARE      |     1.0000|
|bn240509003 |SFLARE24050900|03 04 19.2|+17 20 27|2024-05-09 00:01:27.779|2024-05-09 00:11:42.192|2024-05-09 00:03:41.446|SFLARE      |     1.0000|
|bn240509019 |SFLARE24050901|03 04 23.0|+17 20 42|2024-05-09 00:24:34.379|2024-05-09 00:34:48.792|2024-05-09 00:26:47.502|SFLARE      |     1.0000|
|bn240509133 |SFLARE24050913|03 04 49.8|+17 22 32|2024-05-09 03:09:23.400|2024-05-09 03:19:37.812|2024-05-09 03:11:40.747|SFLARE      |     1.0000|
|bn240509144 |SFLARE24050914|03 04 52.2|+17 22 42|2024-05-09 03:24:38.086|2024-05-09 03:34:44.306|2024-05-09 03:26:49.576|SFLARE      |     1.0000|
|bn240509199 |SFLARE24050919|03 05 05.2|+17 23 35|2024-05-09 04:46:41.689|2024-05-09 04:47:47.226|2024-05-09 04:46:50.137|SFLARE      |     1.0000|
|bn240509255 |SFLARE24050925|03 05 18.2|+17 24 28|2024-05-09 06:04:47.944|2024-05-09 06:15:02.356|2024-05-09 06:07:05.643|SFLARE      |     1.0000|
|bn240509386 |SFLARE24050938|03 05 48.9|+17 26 34|2024-05-09 09:13:22.811|2024-05-09 09:17:04.000|2024-05-09 09:15:37.470|SFLARE      |     1.0000|
|bn240509407 |SFLARE24050940|03 05 53.8|+17 26 54|2024-05-09 09:43:45.417|2024-05-09 09:49:29.488|2024-05-09 09:45:59.403|SFLARE      |     1.0000|
|bn240801847 |SFL240801847  |08 54 44.0|+17 27 00|2024-08-01 20:17:32.300|2024-08-01 20:27:46.711|2024-08-01 20:19:45.070|SFLARE      |     0.9725|
|bn240509415 |SFLARE24050941|03 05 55.6|+17 27 01|2024-05-09 09:54:48.983|2024-05-09 10:04:57.653|2024-05-09 09:57:02.506|SFLARE      |     1.0000|
|bn240803122 |SFLARE24080312|08 53 35.3|+17 29 00|2024-08-03 02:53:13.523|2024-08-03 03:03:19.744|2024-08-03 02:55:21.398|SFLARE      |     1.0000|
|bn240509555 |SFLARE24050955|03 06 28.5|+17 29 15|2024-05-09 13:17:25.586|2024-05-09 13:27:39.999|2024-05-09 13:19:40.245|SFLARE      |     1.0000|
|bn240802974 |SFLARE24080297|08 53 01.0|+17 31 18|2024-08-02 23:20:39.955|2024-08-02 23:30:54.367|2024-08-02 23:22:55.734|SFLARE      |     1.0000|
|bn240509729 |SFLARE24050972|03 07 09.1|+17 32 00|2024-05-09 17:27:06.121|2024-05-09 17:37:25.207|2024-05-09 17:29:23.309|SFLARE      |     1.0000|
|bn240509798 |SFLARE24050979|03 07 25.3|+17 33 05|2024-05-09 19:06:53.946|2024-05-09 19:17:08.358|2024-05-09 19:09:09.436|SFLARE      |     1.0000|
|bn241008926 |UNCERT24100892|07 42 40.1|+17 35 00|2024-10-08 22:11:07.528|2024-10-08 22:21:21.938|2024-10-08 22:13:26.778|UNCERT      |     1.0000|
|bn240509935 |SFLARE24050993|03 07 57.4|+17 35 15|2024-05-09 22:23:49.323|2024-05-09 22:34:03.736|2024-05-09 22:26:06.318|SFLARE      |     1.0000|
|bn240509943 |SFLARE24050994|03 07 59.2|+17 35 22|2024-05-09 22:35:25.657|2024-05-09 22:38:38.862|2024-05-09 22:37:36.909|SFLARE      |     1.0000|
|bn240509991 |SFLARE24050999|03 08 10.6|+17 36 08|2024-05-09 23:45:03.663|2024-05-09 23:55:18.075|2024-05-09 23:47:17.457|SFLARE      |     1.0000|
|bn240510008 |SFLARE24051000|03 08 14.6|+17 36 24|2024-05-10 00:09:56.667|2024-05-10 00:20:02.888|2024-05-10 00:12:08.285|SFLARE      |     1.0000|
|bn240510272 |SFLARE24051027|03 09 16.3|+17 40 32|2024-05-10 06:29:05.421|2024-05-10 06:39:19.834|2024-05-10 06:31:22.575|SFLARE      |     1.0000|
|bn240510279 |SFLARE24051027|03 09 18.0|+17 40 38|2024-05-10 06:39:03.449|2024-05-10 06:49:23.680|2024-05-10 06:41:21.429|SFLARE      |     1.0000|
|bn240510286 |SFLARE24051028|03 09 19.6|+17 40 45|2024-05-10 06:49:23.680|2024-05-10 06:59:31.031|2024-05-10 06:51:36.525|SFLARE      |     1.0000|
|bn240510340 |SFLARE24051034|03 09 32.3|+17 41 36|2024-05-10 08:07:04.715|2024-05-10 08:17:19.128|2024-05-10 08:09:17.646|SFLARE      |     1.0000|
|bn240510348 |SFLARE24051034|03 09 34.1|+17 41 43|2024-05-10 08:18:16.474|2024-05-10 08:28:32.721|2024-05-10 08:20:33.446|SFLARE      |     1.0000|
|bn240510413 |SFLARE24051041|03 09 49.5|+17 42 44|2024-05-10 09:52:56.062|2024-05-10 10:03:10.476|2024-05-10 09:55:13.217|SFLARE      |     1.0000|
|bn240802194 |SFLARE24080219|08 50 00.0|+17 43 26|2024-08-02 04:37:25.375|2024-08-02 04:47:39.788|2024-08-02 04:39:37.474|SFLARE      |     1.0000|
|bn240802181 |SFLARE24080218|08 49 57.1|+17 43 38|2024-08-02 04:18:59.230|2024-08-02 04:29:13.642|2024-08-02 04:21:11.969|SFLARE      |     1.0000|
|bn240802140 |SFLARE24080214|08 49 47.5|+17 44 16|2024-08-02 03:19:37.706|2024-08-02 03:29:52.119|2024-08-02 03:21:55.309|SFLARE      |     1.0000|
|bn240802115 |SFLARE24080211|08 49 41.8|+17 44 38|2024-08-02 02:44:04.326|2024-08-02 02:54:18.738|2024-08-02 02:46:19.208|SFLARE      |     1.0000|
|bn240510608 |SFLARE24051060|03 10 35.2|+17 45 46|2024-05-10 14:33:27.058|2024-05-10 14:43:41.471|2024-05-10 14:35:42.037|SFLARE      |     1.0000|
|bn240510747 |SFLARE24051074|03 11 07.7|+17 47 55|2024-05-10 17:53:03.686|2024-05-10 18:03:18.099|2024-05-10 17:55:22.248|SFLARE      |     1.0000|
|bn240510836 |SFLARE24051083|03 11 28.8|+17 49 18|2024-05-10 20:02:06.393|2024-05-10 20:12:20.806|2024-05-10 20:04:20.284|SFLARE      |     1.0000|
|bn240510879 |SFLARE24051087|03 11 38.8|+17 49 58|2024-05-10 21:03:19.274|2024-05-10 21:13:33.687|2024-05-10 21:05:37.037|SFLARE      |     1.0000|
|bn240511051 |SFLARE24051105|03 12 19.1|+17 52 37|2024-05-11 01:10:50.784|2024-05-11 01:21:05.197|2024-05-11 01:13:06.307|SFLARE      |     1.0000|
|bn240511058 |SFLARE24051105|03 12 20.7|+17 52 43|2024-05-11 01:20:48.812|2024-05-11 01:31:07.363|2024-05-11 01:23:05.305|SFLARE      |     1.0000|
|bn240511066 |SFLARE24051106|03 12 22.8|+17 52 51|2024-05-11 01:33:18.367|2024-05-11 01:43:32.780|2024-05-11 01:35:33.538|SFLARE      |     1.0000|
|bn240511077 |SFLARE24051107|03 12 25.2|+17 53 01|2024-05-11 01:48:06.064|2024-05-11 01:58:20.477|2024-05-11 01:50:24.306|SFLARE      |     1.0000|
|bn240801525 |SFLARE24080152|08 47 24.5|+17 53 41|2024-08-01 12:34:07.721|2024-08-01 12:36:39.397|2024-08-01 12:36:22.564|SFLARE      |     1.0000|
|bn240801482 |SFLARE24080148|08 47 14.6|+17 54 21|2024-08-01 11:31:58.850|2024-08-01 11:42:13.263|2024-08-01 11:34:11.845|SFLARE      |     1.0000|
|bn240511166 |SFLARE24051116|03 12 46.2|+17 54 23|2024-05-11 03:56:32.436|2024-05-11 04:06:46.849|2024-05-11 03:58:50.647|SFLARE      |     1.0000|
|bn240801291 |SFLARE24080129|08 46 30.0|+17 57 15|2024-08-01 06:56:29.504|2024-08-01 07:06:35.725|2024-08-01 06:58:40.579|SFLARE      |     1.0000|
|bn240801194 |SFLARE24080119|08 46 07.4|+17 58 43|2024-08-01 04:37:03.659|2024-08-01 04:47:18.071|2024-08-01 04:39:16.781|SFLARE      |     1.0000|
|bn240801128 |SFLARE24080112|08 45 52.1|+17 59 43|2024-08-01 03:02:15.406|2024-08-01 03:12:29.818|2024-08-01 03:04:32.624|SFLARE      |     1.0000|
|bn240801074 |SFLARE24080107|08 45 39.6|+18 00 31|2024-08-01 01:44:56.685|2024-08-01 01:55:11.097|2024-08-01 01:47:09.232|SFLARE      |     1.0000|
|bn240511627 |SFLARE24051162|03 14 34.6|+18 01 27|2024-05-11 15:01:03.367|2024-05-11 15:11:17.779|2024-05-11 15:03:15.274|SFLARE      |     1.0000|
|bn240511670 |SFLARE24051167|03 14 44.6|+18 02 06|2024-05-11 16:02:19.051|2024-05-11 16:12:33.464|2024-05-11 16:04:33.710|SFLARE      |     1.0000|
|bn240511860 |SFLARE24051186|03 15 29.4|+18 04 59|2024-05-11 20:36:18.426|2024-05-11 20:46:32.839|2024-05-11 20:38:34.461|SFLARE      |     1.0000|
|bn240731764 |SFLARE24073176|08 44 27.4|+18 05 11|2024-07-31 18:18:12.622|2024-07-31 18:28:27.035|2024-07-31 18:20:28.304|SFLARE      |     1.0000|
|bn240509721 |GRB240509721  |16 00 40.8|+18 06 00|2024-05-09 17:15:37.979|2024-05-09 17:25:52.392|2024-05-09 17:17:54.174|GRB         |     0.6431|
|bn240511977 |SFLARE24051197|03 15 56.9|+18 06 45|2024-05-11 23:24:34.270|2024-05-11 23:34:48.682|2024-05-11 23:26:47.392|SFLARE      |     1.0000|
|bn240512029 |SFLARE24051202|03 16 09.2|+18 07 33|2024-05-12 00:39:49.687|2024-05-12 00:50:04.099|2024-05-12 00:42:04.410|SFLARE      |     1.0000|
|bn240512300 |SFLARE24051230|03 17 13.0|+18 11 37|2024-05-12 07:09:41.074|2024-05-12 07:15:49.721|2024-05-12 07:11:59.253|SFLARE      |     1.0000|
|bn240731276 |SFLARE24073127|08 42 33.4|+18 12 29|2024-07-31 06:34:57.308|2024-07-31 06:45:11.720|2024-07-31 06:37:11.839|SFLARE      |     1.0000|
|bn240731076 |SFLARE24073107|08 41 46.8|+18 15 27|2024-07-31 01:47:08.357|2024-07-31 01:57:22.769|2024-07-31 01:49:25.576|SFLARE      |     1.0000|
|bn240512682 |SFLARE24051268|03 18 43.0|+18 17 20|2024-05-12 16:19:43.005|2024-05-12 16:29:49.224|2024-05-12 16:21:54.751|SFLARE      |     1.0000|
|bn240802332 |SFL240802332  |08 51 20.0|+18 18 00|2024-08-02 07:55:24.176|2024-08-02 08:05:38.589|2024-08-02 07:57:39.315|SFLARE      |     0.9686|
|bn240730818 |SFLARE24073081|08 40 46.6|+18 19 16|2024-07-30 19:36:06.464|2024-07-30 19:46:17.612|2024-07-30 19:38:18.370|SFLARE      |     1.0000|
|bn240512850 |SFLARE24051285|03 19 22.7|+18 19 51|2024-05-12 20:21:57.712|2024-05-12 20:32:12.124|2024-05-12 20:24:15.282|SFLARE      |     1.0000|
|bn240512919 |SFLARE24051291|03 19 38.9|+18 20 52|2024-05-12 22:01:03.147|2024-05-12 22:11:17.561|2024-05-12 22:03:14.958|SFLARE      |     1.0000|
|bn240513021 |SFLARE24051302|03 20 03.0|+18 22 22|2024-05-13 00:28:38.557|2024-05-13 00:38:12.008|2024-05-13 00:30:16.831|SFLARE      |     1.0000|
|bn240513047 |SFLARE24051304|03 20 09.1|+18 22 45|2024-05-13 01:05:29.175|2024-05-13 01:15:43.588|2024-05-13 01:07:47.513|SFLARE      |     1.0000|
|bn240513213 |SFLARE24051321|03 20 48.3|+18 25 13|2024-05-13 05:06:32.817|2024-05-13 05:14:52.538|2024-05-13 05:06:53.553|SFLARE      |     1.0000|
|bn240513241 |SFLARE24051324|03 20 54.8|+18 25 37|2024-05-13 05:44:25.897|2024-05-13 05:54:40.310|2024-05-13 05:46:44.588|SFLARE      |     1.0000|
|bn240619466 |GRB240619466  |07 44 07.2|+18 25 48|2024-06-19 11:08:30.145|2024-06-19 11:18:44.559|2024-06-19 11:10:47.364|GRB         |     0.9490|
|bn240513432 |SFLARE24051343|03 21 40.0|+18 28 26|2024-05-13 10:19:50.417|2024-05-13 10:30:04.830|2024-05-13 10:22:02.228|SFLARE      |     1.0000|
|bn240429628 |GRB240429628  |00 54 45.6|+18 29 24|2024-04-29 15:02:15.932|2024-04-29 15:12:30.343|2024-04-29 15:04:28.926|GRB         |     0.9176|
|bn240809312 |SFL240809312  |08 23 36.0|+18 30 00|2024-08-09 07:26:57.137|2024-08-09 07:37:11.550|2024-08-09 07:29:10.516|SFLARE      |     0.8157|
|bn240513543 |SFLARE24051354|03 22 06.1|+18 30 03|2024-05-13 12:59:17.286|2024-05-13 13:04:36.780|2024-05-13 13:01:32.361|SFLARE      |     1.0000|
|bn240729824 |SFLARE24072982|08 36 54.0|+18 33 45|2024-07-29 19:44:46.119|2024-07-29 19:55:00.531|2024-07-29 19:47:01.994|SFLARE      |     1.0000|
|bn240513868 |SFLARE24051386|03 23 23.1|+18 34 48|2024-05-13 20:48:39.617|2024-05-13 20:58:13.068|2024-05-13 20:50:17.731|SFLARE      |     1.0000|
|bn241228165 |GRB241228165  |22 59 17.8|+18 36 14|2024-12-28 03:54:57.820|2024-12-28 03:59:19.969|2024-12-28 03:57:10.174|GRB         |     1.0000|
|bn240514074 |SFLARE24051407|03 24 11.9|+18 37 48|2024-05-14 01:44:56.330|2024-05-14 01:55:02.550|2024-05-14 01:47:07.405|SFLARE      |     1.0000|
|bn240528527 |UNCERT24052852|07 02 57.6|+18 37 48|2024-05-28 12:37:17.029|2024-05-28 12:47:31.440|2024-05-28 12:39:34.248|UNCERT      |     1.0000|
|bn240514086 |SFLARE24051408|03 24 14.6|+18 37 58|2024-05-14 02:01:51.816|2024-05-14 02:12:06.228|2024-05-14 02:04:05.963|SFLARE      |     1.0000|
|bn240514093 |SFLARE24051409|03 24 16.3|+18 38 04|2024-05-14 02:11:58.036|2024-05-14 02:22:13.818|2024-05-14 02:14:14.064|SFLARE      |     1.0000|
|bn240608104 |GRB240608104  |22 05 52.8|+18 43 12|2024-06-08 02:27:07.075|2024-06-08 02:37:21.484|2024-06-08 02:29:24.293|GRB         |     1.0000|
|bn240514530 |SFLARE24051453|03 25 59.8|+18 44 21|2024-05-14 12:41:11.720|2024-05-14 12:46:47.599|2024-05-14 12:43:29.995|SFLARE      |     1.0000|
|bn240514699 |SFLARE24051469|03 26 39.6|+18 46 46|2024-05-14 16:43:44.134|2024-05-14 16:53:58.547|2024-05-14 16:46:00.937|SFLARE      |     1.0000|
|bn240514754 |SFLARE24051475|03 26 52.8|+18 47 33|2024-05-14 18:03:29.718|2024-05-14 18:13:44.131|2024-05-14 18:05:45.913|SFLARE      |     1.0000|
|bn240728759 |SFLARE24072875|08 32 44.2|+18 48 57|2024-07-28 18:11:16.086|2024-07-28 18:21:30.497|2024-07-28 18:13:28.345|SFLARE      |     1.0000|
|bn240812087 |LOCLPAR2408120|15 04 04.1|+18 50 00|2024-08-12 02:02:25.498|2024-08-12 02:12:39.911|2024-08-12 02:04:40.669|LOCLPAR     |     1.0000|
|bn240728441 |SFLARE24072844|08 31 29.3|+18 53 25|2024-07-28 10:32:31.268|2024-07-28 10:42:45.679|2024-07-28 10:34:43.558|SFLARE      |     1.0000|
|bn240515344 |SFLARE24051534|03 29 12.7|+18 55 55|2024-05-15 08:12:50.499|2024-05-15 08:23:04.911|2024-05-15 08:15:09.733|SFLARE      |     1.0000|
|bn240515353 |SFLARE24051535|03 29 14.9|+18 56 02|2024-05-15 08:26:13.334|2024-05-15 08:36:27.747|2024-05-15 08:28:31.769|SFLARE      |     1.0000|
|bn240728073 |SFLARE24072807|08 30 02.9|+18 58 33|2024-07-28 01:42:50.591|2024-07-28 01:50:53.928|2024-07-28 01:45:07.074|SFLARE      |     1.0000|
|bn240515582 |SFLARE24051558|03 30 09.2|+18 59 15|2024-05-15 13:55:42.645|2024-05-15 14:05:57.057|2024-05-15 13:57:56.120|SFLARE      |     1.0000|
|bn240515604 |SFLARE24051560|03 30 14.4|+18 59 33|2024-05-15 14:28:26.283|2024-05-15 14:37:26.965|2024-05-15 14:29:26.188|SFLARE      |     1.0000|
|bn240515858 |SFLARE24051585|03 31 14.7|+19 03 06|2024-05-15 20:33:17.868|2024-05-15 20:43:32.279|2024-05-15 20:35:30.990|SFLARE      |     1.0000|
|bn240317405 |GRB240317405  |14 55 48.0|+19 04 12|2024-03-17 09:43:17.542|2024-03-17 09:51:53.646|2024-03-17 09:43:55.302|GRB         |     0.9647|
|bn241021274 |TGF241021274  |17 54 43.9|+19 08 00|2024-10-21 06:32:42.266|2024-10-21 06:42:56.679|2024-10-21 06:34:54.572|TGF         |     1.0000|
|bn240516329 |SFLARE24051632|03 33 06.7|+19 09 37|2024-05-16 07:51:42.168|2024-05-16 08:01:56.579|2024-05-16 07:53:57.915|SFLARE      |     1.0000|
|bn240516854 |SFLARE24051685|03 35 11.7|+19 16 48|2024-05-16 20:27:35.368|2024-05-16 20:37:49.778|2024-05-16 20:29:52.618|SFLARE      |     1.0000|
|bn240808273 |SFL240808273  |09 24 28.0|+19 17 00|2024-08-08 06:30:28.690|2024-08-08 06:40:34.911|2024-08-08 06:32:39.828|SFLARE      |     0.9608|
|bn240726077 |SFLARE24072607|08 22 11.8|+19 25 38|2024-07-26 01:48:44.287|2024-07-26 01:58:58.697|2024-07-26 01:50:58.977|SFLARE      |     1.0000|
|bn240814228 |LOCLPAR2408142|09 39 43.9|+19 30 00|2024-08-14 05:26:29.511|2024-08-14 05:29:54.315|2024-08-14 05:28:03.720|LOCLPAR     |     1.0000|
|bn240319326 |UNCERT24031932|06 44 28.1|+19 32 00|2024-03-19 07:47:40.701|2024-03-19 07:57:55.112|2024-03-19 07:49:57.536|UNCERT      |     1.0000|
|bn240725472 |SFLARE24072547|08 19 48.5|+19 33 36|2024-07-25 11:17:13.731|2024-07-25 11:27:28.140|2024-07-25 11:19:25.669|SFLARE      |     1.0000|
|bn240518233 |SFLARE24051823|03 40 40.6|+19 35 12|2024-05-18 05:32:51.703|2024-05-18 05:43:06.113|2024-05-18 05:35:04.857|SFLARE      |     1.0000|
|bn240518844 |SFLARE24051884|03 43 06.6|+19 43 10|2024-05-18 20:12:34.260|2024-05-18 20:22:48.671|2024-05-18 20:14:46.070|SFLARE      |     1.0000|
